Compagnie,Heure_du_départ,Heure_arrivée,Prix,Durée,aéroport,jour_du_vol,Compagnie_code,weekend_verif
"AUSTRIAN, ITA",3:55 PM,9:35 AM+1,684.0,18 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-19,4,False
"AUSTRIAN, ITA",9:55 AM,9:35 AM+1,684.0,24 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-14,4,True
"AUSTRIAN, ITA",8:15 PM,5:05 PM+1,684.0,21 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-25,4,False
"AUSTRIAN, ITA",8:15 PM,9:35 AM+1,684.0,14 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-25,4,False
"AUSTRIAN, ITA",5:55 PM,9:35 AM+1,684.0,16 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-25,4,False
"AUSTRIAN, ITA",3:55 PM,9:35 AM+1,684.0,18 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-25,4,False
ITA,7:20 PM,5:00 PM+1,689.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-08,6,True
LUFTHANSA,2:30 PM,11:10 PM,715.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-20,7,False
LUFTHANSA,2:30 PM,11:10 PM,715.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-22,7,True
LUFTHANSA,12:10 PM,11:10 PM,715.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-15,7,True
LUFTHANSA,2:30 PM,11:10 PM,715.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-08,7,True
AIR ALGERIE,4:55 PM,6:10 PM+1,733.0,26 hr 15 min,ORYParis-Orly Airport,2024-09-22,1,True
AIR ALGERIE,4:55 PM,8:30 AM+1,733.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-21,1,True
AIR ALGERIE,4:55 PM,6:10 PM+1,733.0,26 hr 15 min,ORYParis-Orly Airport,2024-09-21,1,True
AIR ALGERIE,4:55 PM,8:30 AM+1,733.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-27,1,False
AIR ALGERIE,4:55 PM,8:30 AM+1,733.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-28,1,True
AIR ALGERIE,4:55 PM,6:10 PM+1,733.0,26 hr 15 min,ORYParis-Orly Airport,2024-09-28,1,True
AIR ALGERIE,4:55 PM,5:00 PM+1,733.0,25 hr 5 min,ORYParis-Orly Airport,2024-09-27,1,False
AIR ALGERIE,4:55 PM,8:30 AM+1,733.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-22,1,True
AIR ALGERIE,4:55 PM,5:00 PM+1,733.0,25 hr 5 min,ORYParis-Orly Airport,2024-09-20,1,False
AIR ALGERIE,8:10 PM,6:10 PM+1,736.0,23 hr,CDGParis Charles de Gaulle Airport,2024-09-23,1,False
AIR ALGERIE,9:40 PM,6:10 PM+1,736.0,21 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-25,1,False
AIR ALGERIE,9:40 PM,8:30 AM+1,736.0,11 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-25,1,False
AIR ALGERIE,12:15 PM,5:00 PM,736.0,5 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-28,1,True
AIR ALGERIE,12:15 PM,8:30 AM+1,736.0,21 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-28,1,True
AIR ALGERIE,8:10 PM,8:30 AM+1,736.0,13 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-23,1,False
AIR ALGERIE,3:30 PM,8:30 AM+1,736.0,18 hr,CDGParis Charles de Gaulle Airport,2024-09-26,1,False
TURKISH AIRLINES,5:55 PM,9:05 AM+1,750.0,16 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-08,16,True
LUFTHANSA,2:30 PM,11:10 PM,756.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-08,7,True
AIR ALGERIE,6:15 PM,5:00 PM+1,761.0,23 hr 45 min,ORYParis-Orly Airport,2024-09-27,1,False
AIR ALGERIE,7:45 PM,6:10 PM+1,761.0,23 hr 25 min,ORYParis-Orly Airport,2024-09-25,1,False
AIR ALGERIE,6:15 PM,5:00 PM+1,761.0,23 hr 45 min,ORYParis-Orly Airport,2024-09-20,1,False
AIR ALGERIE,6:15 PM,6:10 PM+1,762.0,24 hr 55 min,ORYParis-Orly Airport,2024-09-11,1,False
"LUFTHANSA, ITA",9:00 AM,5:05 PM,765.0,9 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-25,8,False
TURKISH AIRLINES,7:50 PM,4:15 PM+1,767.0,21 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-22,16,True
TURKISH AIRLINES,7:50 PM,9:05 AM+1,767.0,14 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-22,16,True
TURKISH AIRLINES,4:05 PM,9:05 AM+1,767.0,18 hr,CDGParis Charles de Gaulle Airport,2024-09-22,16,True
TURKISH AIRLINES,2:10 PM,9:05 AM+1,767.0,19 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-22,16,True
TURKISH AIRLINES,11:05 AM,9:05 AM+1,767.0,23 hr,CDGParis Charles de Gaulle Airport,2024-09-22,16,True
AIR ALGERIE,6:15 PM,6:10 PM+1,769.0,24 hr 55 min,ORYParis-Orly Airport,2024-09-11,1,False
AIR ALGERIE,6:00 PM,6:10 PM+1,770.0,25 hr 10 min,ORYParis-Orly Airport,2024-09-21,1,True
AIR ALGERIE,6:00 PM,5:00 PM+1,770.0,24 hr,ORYParis-Orly Airport,2024-09-20,1,False
AIR ALGERIE,6:00 PM,5:00 PM+1,770.0,24 hr,ORYParis-Orly Airport,2024-09-27,1,False
AIR ALGERIE,6:00 PM,6:10 PM+1,770.0,25 hr 10 min,ORYParis-Orly Airport,2024-09-28,1,True
AIR ALGERIE,5:55 PM,6:10 PM+1,770.0,25 hr 15 min,ORYParis-Orly Airport,2024-09-22,1,True
"AUSTRIAN, ITA",3:55 PM,9:35 AM+1,773.0,18 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-21,4,True
AIR ALGERIE,8:10 PM,8:30 AM+1,791.0,13 hr 20 min,ORYParis-Orly Airport,2024-09-21,1,True
AIR ALGERIE,7:40 AM,5:00 PM,791.0,10 hr 20 min,ORYParis-Orly Airport,2024-09-21,1,True
AIR ALGERIE,8:10 PM,8:30 AM+2,791.0,37 hr 20 min,ORYParis-Orly Airport,2024-09-28,1,True
AIR ALGERIE,8:10 PM,6:10 PM+1,791.0,23 hr,ORYParis-Orly Airport,2024-09-28,1,True
AIR ALGERIE,8:10 PM,8:30 AM+1,791.0,13 hr 20 min,ORYParis-Orly Airport,2024-09-28,1,True
AIR ALGERIE,8:10 PM,5:00 PM+1,791.0,21 hr 50 min,ORYParis-Orly Airport,2024-09-20,1,False
AIR ALGERIE,2:00 PM,5:00 PM+1,791.0,28 hr,ORYParis-Orly Airport,2024-09-20,1,False
AIR ALGERIE,7:40 AM,6:10 PM,791.0,11 hr 30 min,ORYParis-Orly Airport,2024-09-20,1,False
AIR ALGERIE,2:00 PM,6:10 PM+1,791.0,29 hr 10 min,ORYParis-Orly Airport,2024-09-28,1,True
AIR ALGERIE,2:00 PM,8:30 AM+1,791.0,19 hr 30 min,ORYParis-Orly Airport,2024-09-28,1,True
AIR ALGERIE,7:40 AM,5:00 PM,791.0,10 hr 20 min,ORYParis-Orly Airport,2024-09-28,1,True
AIR ALGERIE,7:40 AM,5:00 PM+1,791.0,34 hr 20 min,ORYParis-Orly Airport,2024-09-27,1,False
AIR ALGERIE,8:10 PM,6:10 PM+1,791.0,23 hr,ORYParis-Orly Airport,2024-09-19,1,False
AIR ALGERIE,8:10 PM,8:30 AM+1,791.0,13 hr 20 min,ORYParis-Orly Airport,2024-09-19,1,False
AIR ALGERIE,2:00 PM,6:10 PM+1,791.0,29 hr 10 min,ORYParis-Orly Airport,2024-09-19,1,False
AIR ALGERIE,2:00 PM,8:30 AM+1,791.0,19 hr 30 min,ORYParis-Orly Airport,2024-09-19,1,False
AIR ALGERIE,7:40 AM,6:10 PM+1,791.0,35 hr 30 min,ORYParis-Orly Airport,2024-09-19,1,False
AIR ALGERIE,8:10 PM,6:10 PM+1,791.0,23 hr,ORYParis-Orly Airport,2024-09-21,1,True
AIR ALGERIE,7:40 AM,8:30 AM+1,791.0,25 hr 50 min,ORYParis-Orly Airport,2024-09-19,1,False
AIR ALGERIE,8:10 PM,5:00 PM+1,791.0,21 hr 50 min,ORYParis-Orly Airport,2024-09-27,1,False
AIR ALGERIE,8:10 PM,8:30 AM+1,791.0,13 hr 20 min,ORYParis-Orly Airport,2024-09-27,1,False
AIR ALGERIE,2:00 PM,5:00 PM+1,791.0,28 hr,ORYParis-Orly Airport,2024-09-27,1,False
AIR ALGERIE,2:00 PM,8:30 AM+1,791.0,19 hr 30 min,ORYParis-Orly Airport,2024-09-27,1,False
AIR ALGERIE,7:40 AM,8:30 AM+1,791.0,25 hr 50 min,ORYParis-Orly Airport,2024-09-27,1,False
AIR ALGERIE,8:10 PM,8:30 AM+2,791.0,37 hr 20 min,ORYParis-Orly Airport,2024-09-21,1,True
AIR ALGERIE,7:40 AM,6:10 PM,791.0,11 hr 30 min,ORYParis-Orly Airport,2024-09-19,1,False
AIR ALGERIE,7:40 AM,6:10 PM,791.0,11 hr 30 min,ORYParis-Orly Airport,2024-09-23,1,False
AIR ALGERIE,7:40 AM,6:10 PM+1,791.0,35 hr 30 min,ORYParis-Orly Airport,2024-09-22,1,True
AIR ALGERIE,2:00 PM,8:30 AM+1,791.0,19 hr 30 min,ORYParis-Orly Airport,2024-09-22,1,True
AIR ALGERIE,2:00 PM,6:10 PM+1,791.0,29 hr 10 min,ORYParis-Orly Airport,2024-09-22,1,True
AIR ALGERIE,7:40 AM,6:10 PM,791.0,11 hr 30 min,ORYParis-Orly Airport,2024-09-26,1,False
AIR ALGERIE,7:40 AM,8:30 AM+1,791.0,25 hr 50 min,ORYParis-Orly Airport,2024-09-26,1,False
AIR ALGERIE,2:00 PM,8:30 AM+1,791.0,19 hr 30 min,ORYParis-Orly Airport,2024-09-26,1,False
AIR ALGERIE,4:55 PM,8:30 AM+1,791.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-26,1,False
AIR ALGERIE,8:10 PM,8:30 AM+1,791.0,13 hr 20 min,ORYParis-Orly Airport,2024-09-26,1,False
AIR ALGERIE,8:10 PM,8:30 AM+1,791.0,13 hr 20 min,ORYParis-Orly Airport,2024-09-22,1,True
AIR ALGERIE,8:10 PM,6:10 PM+1,791.0,23 hr,ORYParis-Orly Airport,2024-09-22,1,True
AIR ALGERIE,8:10 PM,8:30 AM+2,791.0,37 hr 20 min,ORYParis-Orly Airport,2024-09-26,1,False
AIR ALGERIE,7:40 AM,8:30 AM+1,791.0,25 hr 50 min,ORYParis-Orly Airport,2024-09-22,1,True
AIR ALGERIE,7:40 AM,8:30 AM+1,791.0,25 hr 50 min,ORYParis-Orly Airport,2024-09-23,1,False
AIR ALGERIE,2:00 PM,8:30 AM+1,791.0,19 hr 30 min,ORYParis-Orly Airport,2024-09-23,1,False
AIR ALGERIE,2:00 PM,6:10 PM+1,791.0,29 hr 10 min,ORYParis-Orly Airport,2024-09-23,1,False
AIR ALGERIE,7:40 AM,6:10 PM,791.0,11 hr 30 min,ORYParis-Orly Airport,2024-09-22,1,True
AIR ALGERIE,8:10 PM,6:10 PM+1,791.0,23 hr,ORYParis-Orly Airport,2024-09-25,1,False
AIR ALGERIE,7:40 AM,6:10 PM,791.0,11 hr 30 min,ORYParis-Orly Airport,2024-09-25,1,False
AIR ALGERIE,7:40 AM,8:30 AM+1,791.0,25 hr 50 min,ORYParis-Orly Airport,2024-09-25,1,False
AIR ALGERIE,2:00 PM,8:30 AM+1,791.0,19 hr 30 min,ORYParis-Orly Airport,2024-09-25,1,False
AIR ALGERIE,8:10 PM,8:30 AM+1,791.0,13 hr 20 min,ORYParis-Orly Airport,2024-09-25,1,False
AIR ALGERIE,7:40 AM,6:10 PM+1,792.0,35 hr 30 min,ORYParis-Orly Airport,2024-09-11,1,False
AIR ALGERIE,2:00 PM,6:10 PM+1,792.0,29 hr 10 min,ORYParis-Orly Airport,2024-09-11,1,False
AIR ALGERIE,8:10 PM,6:10 PM+1,792.0,23 hr,ORYParis-Orly Airport,2024-09-11,1,False
AIR ALGERIE,9:00 AM,6:10 PM,794.0,10 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-25,1,False
AIR ALGERIE,6:00 PM,8:30 AM+1,794.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-27,1,False
AIR ALGERIE,3:30 PM,8:30 AM+1,794.0,18 hr,CDGParis Charles de Gaulle Airport,2024-09-27,1,False
AIR ALGERIE,12:15 PM,8:30 AM+1,794.0,21 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-27,1,False
AIR ALGERIE,9:00 AM,8:30 AM+1,794.0,24 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-27,1,False
AIR ALGERIE,12:15 PM,6:10 PM,794.0,6 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-25,1,False
AIR ALGERIE,9:40 PM,6:10 PM+1,794.0,21 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-28,1,True
AIR ALGERIE,9:40 PM,8:30 AM+1,794.0,11 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-28,1,True
AIR ALGERIE,3:30 PM,8:30 AM+1,794.0,18 hr,CDGParis Charles de Gaulle Airport,2024-09-25,1,False
AIR ALGERIE,9:40 PM,8:30 AM+1,794.0,11 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-27,1,False
AIR ALGERIE,3:30 PM,8:30 AM+1,794.0,18 hr,CDGParis Charles de Gaulle Airport,2024-09-21,1,True
AIR ALGERIE,9:40 PM,8:30 AM+1,794.0,11 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-23,1,False
AIR ALGERIE,9:00 AM,6:10 PM,794.0,10 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-22,1,True
AIR ALGERIE,6:00 PM,6:10 PM+1,794.0,25 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-23,1,False
AIR ALGERIE,6:00 PM,8:30 AM+1,794.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-23,1,False
AIR ALGERIE,3:30 PM,6:10 PM+1,794.0,27 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-23,1,False
AIR ALGERIE,12:15 PM,6:10 PM,794.0,6 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-23,1,False
AIR ALGERIE,9:00 AM,6:10 PM,794.0,10 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-23,1,False
AIR ALGERIE,9:00 AM,5:00 PM,794.0,9 hr,CDGParis Charles de Gaulle Airport,2024-09-28,1,True
AIR ALGERIE,9:40 PM,6:10 PM+1,794.0,21 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-23,1,False
AIR ALGERIE,3:30 PM,8:30 AM+1,794.0,18 hr,CDGParis Charles de Gaulle Airport,2024-09-28,1,True
AIR ALGERIE,6:00 PM,8:30 AM+1,794.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-28,1,True
AIR ALGERIE,9:40 PM,8:30 AM+1,794.0,11 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-22,1,True
AIR ALGERIE,6:00 PM,8:30 AM+1,794.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-22,1,True
AIR ALGERIE,6:00 PM,6:10 PM+1,794.0,25 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-28,1,True
AIR ALGERIE,3:30 PM,8:30 AM+1,794.0,18 hr,CDGParis Charles de Gaulle Airport,2024-09-22,1,True
AIR ALGERIE,12:15 PM,6:10 PM,794.0,6 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-22,1,True
AIR ALGERIE,3:30 PM,6:10 PM+1,794.0,27 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-28,1,True
AIR ALGERIE,9:00 AM,5:00 PM,794.0,9 hr,CDGParis Charles de Gaulle Airport,2024-09-21,1,True
AIR ALGERIE,6:00 PM,8:30 AM+1,794.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-25,1,False
AIR ALGERIE,12:15 PM,6:10 PM,794.0,6 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-26,1,False
AIR ALGERIE,9:40 PM,8:30 AM+1,794.0,11 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-21,1,True
AIR ALGERIE,6:00 PM,6:10 PM+1,794.0,25 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-21,1,True
AIR ALGERIE,9:00 AM,6:10 PM,794.0,10 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-20,1,False
AIR ALGERIE,12:15 PM,6:10 PM,794.0,6 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-20,1,False
AIR ALGERIE,3:30 PM,5:00 PM+1,794.0,26 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-20,1,False
AIR ALGERIE,6:00 PM,5:00 PM+1,794.0,24 hr,CDGParis Charles de Gaulle Airport,2024-09-20,1,False
AIR ALGERIE,9:40 PM,5:00 PM+1,794.0,20 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-20,1,False
AIR ALGERIE,4:55 PM,8:30 AM+1,794.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-20,1,False
AIR ALGERIE,6:00 PM,8:30 AM+1,794.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-21,1,True
AIR ALGERIE,3:30 PM,6:10 PM+1,794.0,27 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-21,1,True
AIR ALGERIE,6:00 PM,8:30 AM+1,794.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-26,1,False
AIR ALGERIE,9:00 AM,6:10 PM,794.0,10 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-26,1,False
AIR ALGERIE,9:40 PM,8:30 AM+1,794.0,11 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-19,1,False
AIR ALGERIE,6:00 PM,8:30 AM+1,794.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-19,1,False
AIR ALGERIE,3:30 PM,8:30 AM+1,794.0,18 hr,CDGParis Charles de Gaulle Airport,2024-09-19,1,False
AIR ALGERIE,12:15 PM,6:10 PM,794.0,6 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-19,1,False
AIR ALGERIE,9:00 AM,6:10 PM,794.0,10 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-19,1,False
AIR ALGERIE,9:40 PM,6:10 PM+1,794.0,21 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-21,1,True
AIR ALGERIE,9:40 PM,8:30 AM+1,794.0,11 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-26,1,False
AIR ALGERIE,3:30 PM,6:10 PM+1,795.0,27 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-11,1,False
AIR ALGERIE,6:00 PM,6:10 PM+1,795.0,25 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-11,1,False
AIR ALGERIE,4:55 PM,6:10 PM+1,795.0,26 hr 15 min,ORYParis-Orly Airport,2024-09-14,1,True
AIR ALGERIE,9:40 PM,6:10 PM+1,795.0,21 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-11,1,False
AIR ALGERIE,4:55 PM,6:40 PM+1,795.0,26 hr 45 min,ORYParis-Orly Airport,2024-09-10,1,False
AIR ALGERIE,4:55 PM,6:10 PM+1,795.0,26 hr 15 min,ORYParis-Orly Airport,2024-09-17,1,False
AIR ALGERIE,4:55 PM,8:30 AM+1,795.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-17,1,False
AIR ALGERIE,3:30 PM,6:10 PM+1,797.0,27 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-26,1,False
AIR ALGERIE,9:40 PM,6:10 PM+1,798.0,21 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-14,1,True
ROYAL JORDANIAN,4:00 PM,12:35 PM+1,832.0,21 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-15,11,True
AIR ALGERIE,6:00 PM,6:10 PM+1,832.0,25 hr 10 min,ORYParis-Orly Airport,2024-09-14,1,True
ROYAL JORDANIAN,4:00 PM,12:35 PM+1,832.0,21 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-22,11,True
ROYAL JORDANIAN,4:00 PM,12:35 PM+1,832.0,21 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-08,11,True
ROYAL JORDANIAN,4:00 PM,12:35 PM+1,837.0,21 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-26,11,False
ROYAL JORDANIAN,4:00 PM,12:35 PM+1,837.0,21 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-19,11,False
AIR ALGERIE,12:40 PM,5:00 PM+1,839.0,29 hr 20 min,ORYParis-Orly Airport,2024-09-27,1,False
AIR ALGERIE,12:40 PM,8:30 AM+1,839.0,20 hr 50 min,ORYParis-Orly Airport,2024-09-27,1,False
AIR ALGERIE,12:40 PM,8:30 AM+1,839.0,20 hr 50 min,ORYParis-Orly Airport,2024-09-19,1,False
AIR ALGERIE,12:40 PM,8:30 AM+1,839.0,20 hr 50 min,ORYParis-Orly Airport,2024-09-26,1,False
AIR ALGERIE,12:40 PM,6:10 PM+1,839.0,30 hr 30 min,ORYParis-Orly Airport,2024-09-23,1,False
AIR ALGERIE,12:40 PM,8:30 AM+1,839.0,20 hr 50 min,ORYParis-Orly Airport,2024-09-22,1,True
AIR ALGERIE,12:40 PM,6:10 PM+1,839.0,30 hr 30 min,ORYParis-Orly Airport,2024-09-22,1,True
AIR ALGERIE,12:40 PM,8:30 AM+1,839.0,20 hr 50 min,ORYParis-Orly Airport,2024-09-23,1,False
AIR ALGERIE,12:40 PM,5:00 PM+1,839.0,29 hr 20 min,ORYParis-Orly Airport,2024-09-20,1,False
AIR ALGERIE,12:40 PM,8:30 AM+1,839.0,20 hr 50 min,ORYParis-Orly Airport,2024-09-28,1,True
TURKISH AIRLINES,4:05 PM,9:05 AM+1,840.0,18 hr,CDGParis Charles de Gaulle Airport,2024-09-15,16,True
TURKISH AIRLINES,7:50 PM,9:05 AM+1,840.0,14 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-08,16,True
AIR ALGERIE,10:10 PM,6:10 PM+1,843.0,21 hr,CDGParis Charles de Gaulle Airport,2024-09-11,1,False
ROYAL JORDANIAN,4:00 PM,12:35 PM+1,847.0,21 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-28,11,True
ROYAL JORDANIAN,4:00 PM,12:35 PM+1,847.0,21 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-14,11,True
ROYAL JORDANIAN,4:00 PM,12:35 PM+1,847.0,21 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-21,11,True
ROYAL JORDANIAN,4:00 PM,12:35 PM+1,850.0,21 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-04,11,False
AIR ALGERIE,8:10 PM,8:30 AM+2,852.0,37 hr 20 min,ORYParis-Orly Airport,2024-09-19,1,False
AIR ALGERIE,2:00 PM,8:30 AM+1,852.0,19 hr 30 min,ORYParis-Orly Airport,2024-09-20,1,False
AIR ALGERIE,8:10 PM,6:10 PM+1,852.0,23 hr,ORYParis-Orly Airport,2024-09-26,1,False
AIR ALGERIE,7:40 AM,6:10 PM+1,852.0,35 hr 30 min,ORYParis-Orly Airport,2024-09-26,1,False
AIR ALGERIE,8:10 PM,8:30 AM+1,852.0,13 hr 20 min,ORYParis-Orly Airport,2024-09-20,1,False
AIR ALGERIE,4:55 PM,6:10 PM+1,852.0,26 hr 15 min,ORYParis-Orly Airport,2024-09-26,1,False
AIR ALGERIE,7:40 AM,6:10 PM,852.0,11 hr 30 min,ORYParis-Orly Airport,2024-09-27,1,False
AIR ALGERIE,7:40 AM,6:40 PM+1,853.0,36 hr,ORYParis-Orly Airport,2024-09-10,1,False
AIR ALGERIE,2:00 PM,6:40 PM,853.0,5 hr 40 min,ORYParis-Orly Airport,2024-09-11,1,False
AIR ALGERIE,2:00 PM,6:10 PM+1,853.0,29 hr 10 min,ORYParis-Orly Airport,2024-09-17,1,False
AIR ALGERIE,7:40 AM,6:10 PM,853.0,11 hr 30 min,ORYParis-Orly Airport,2024-09-08,1,True
AIR ALGERIE,2:00 PM,8:30 AM+1,853.0,19 hr 30 min,ORYParis-Orly Airport,2024-09-17,1,False
AIR ALGERIE,7:40 AM,8:30 AM+1,853.0,25 hr 50 min,ORYParis-Orly Airport,2024-09-17,1,False
AIR ALGERIE,8:10 PM,6:10 PM+1,853.0,23 hr,ORYParis-Orly Airport,2024-09-14,1,True
AIR ALGERIE,2:00 PM,6:10 PM+1,853.0,29 hr 10 min,ORYParis-Orly Airport,2024-09-14,1,True
AIR ALGERIE,7:40 AM,6:10 PM,853.0,11 hr 30 min,ORYParis-Orly Airport,2024-09-14,1,True
AIR ALGERIE,8:10 PM,6:40 PM+1,853.0,23 hr 30 min,ORYParis-Orly Airport,2024-09-10,1,False
AIR ALGERIE,2:00 PM,6:40 PM+1,853.0,29 hr 40 min,ORYParis-Orly Airport,2024-09-10,1,False
AIR ALGERIE,7:40 AM,6:40 PM,853.0,12 hr,ORYParis-Orly Airport,2024-09-11,1,False
AIR ALGERIE,7:40 AM,6:10 PM,853.0,11 hr 30 min,ORYParis-Orly Airport,2024-09-15,1,True
TURKISH AIRLINES,7:20 AM,4:15 PM,854.0,9 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-21,16,True
AIR ALGERIE,9:00 AM,6:10 PM,855.0,10 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-27,1,False
AIR ALGERIE,12:15 PM,6:10 PM,855.0,6 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-27,1,False
AIR ALGERIE,3:30 PM,8:30 AM+1,855.0,18 hr,CDGParis Charles de Gaulle Airport,2024-09-20,1,False
AIR ALGERIE,6:00 PM,8:30 AM+1,855.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-20,1,False
AIR ALGERIE,9:40 PM,8:30 AM+1,855.0,11 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-20,1,False
AIR ALGERIE,12:15 PM,6:10 PM,856.0,6 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-15,1,True
AIR ALGERIE,9:00 AM,6:10 PM,856.0,10 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-08,1,True
AIR ALGERIE,6:00 PM,6:40 PM+1,856.0,25 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-10,1,False
AIR ALGERIE,9:40 PM,6:40 PM+1,856.0,22 hr,CDGParis Charles de Gaulle Airport,2024-09-10,1,False
AIR ALGERIE,8:10 PM,8:30 AM+1,856.0,13 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-17,1,False
AIR ALGERIE,9:40 PM,8:30 AM+1,856.0,11 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-17,1,False
AIR ALGERIE,12:15 PM,8:30 AM+1,856.0,21 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-17,1,False
AIR ALGERIE,3:30 PM,8:30 AM+1,856.0,18 hr,CDGParis Charles de Gaulle Airport,2024-09-17,1,False
AIR ALGERIE,9:00 AM,6:10 PM,856.0,10 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-15,1,True
AIR ALGERIE,12:15 PM,6:10 PM,856.0,6 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-08,1,True
